state,jpos0,jpos1,jpos2,jpos3,jpos4,jpos5,jpos6,jpos7,jpos8,jpos9,jpos10,jpos11,jvel0,jvel1,jvel2,jvel3,jvel4,jvel5,jvel6,jvel7,jvel8,jvel9,jvel10,jvel11,jpos0_des,jpos1_des,jpos2_des,jpos3_des,jpos4_des,jpos5_des,jpos6_des,jpos7_des,jpos8_des,jpos9_des,jpos10_des,jpos11_des,kp,kd
2,-0.124312,0.577286,-0.991442,0.13603,0.796101,-1.38093,-0.145804,0.426286,-1.23328,0.187375,0.440819,-0.957163,-1.16653,1.12003,0.214333,-0.0542573,-2.95315,0.418557,-0.166648,-1.4727,1.56706,-0.236407,-1.32155,2.05841,-0.213207,0.405898,-0.953621,0.0804001,0.752525,-1.36131,-0.133312,0.425708,-1.33177,0.278263,0.361009,-0.82187,20,0.5
2,-0.131276,0.574712,-0.988615,0.137059,0.776905,-1.37847,-0.147197,0.418111,-1.22838,0.188798,0.432765,-0.946089,-1.39131,-0.937877,0.764321,0.306166,-3.85615,0.454953,-0.127892,-1.41844,0.691528,0.732474,-1.61609,2.17366,-0.152008,0.227802,-0.877842,0.218349,0.717151,-1.27391,-0.0454835,0.383013,-1.22672,0.211647,0.327667,-0.95577,20,0.5
2,-0.135636,0.573107,-0.984555,0.137755,0.761403,-1.37629,-0.147772,0.4136,-1.22619,0.192038,0.425983,-0.935963,-1.29442,-1.1394,0.885641,0.457312,-3.57711,0.588406,-0.139519,-0.918499,0.349808,1.11615,-1.70523,2.06245,-0.152008,0.227802,-0.877842,0.218349,0.717151,-1.27391,-0.0454835,0.383013,-1.22672,0.211647,0.327667,-0.95577,20,0.5
2,-0.141691,0.562117,-0.978868,0.146233,0.743055,-1.37081,-0.144896,0.408786,-1.22506,0.19661,0.414115,-0.927433,-0.794482,-2.31369,1.04336,1.76336,-3.36008,1.17075,0.430183,-0.895246,0.192091,0.697594,-2.31369,1.2213,-0.152008,0.227802,-0.877842,0.218349,0.717151,-1.27391,-0.0454835,0.383013,-1.22672,0.211647,0.327667,-0.95577,20,0.5
2,-0.144477,0.549006,-0.974476,0.151199,0.73049,-1.36575,-0.143564,0.405122,-1.22467,0.201485,0.405667,-0.924874,-0.511569,-4.20882,1.29813,1.04252,-3.04229,1.58728,0.290664,-0.922375,0.0465063,1.51921,-2.06953,0.90384,-0.152008,0.227802,-0.877842,0.218349,0.717151,-1.27391,-0.0454835,0.383013,-1.22672,0.211647,0.327667,-0.95577,20,0.5
2,-0.146717,0.528781,-0.968316,0.157254,0.716169,-1.35874,-0.141262,0.399642,-1.22503,0.211718,0.395948,-0.921651,-0.348797,-4.73977,1.33655,1.4882,-2.9454,1.37901,0.600706,-1.21304,-0.0909906,2.1858,-2.03465,0.242641,-0.0831094,0.555042,-0.942771,0.231901,0.739516,-1.12188,-0.00478382,0.447098,-1.02604,0.0824486,0.458097,-1.03029,20,0.5
2,-0.14914,0.516731,-0.96514,0.16446,0.70869,-1.35542,-0.137296,0.397008,-1.22484,0.219379,0.391073,-0.921588,-0.70147,-4.76302,1.15053,2.26331,-2.85239,1.43563,1.28667,-0.953379,0.25073,1.42232,-1.83312,-0.0545943,-0.0831094,0.555042,-0.942771,0.231901,0.739516,-1.12188,-0.00478382,0.447098,-1.02604,0.0824486,0.458097,-1.03029,20,0.5
2,-0.152712,0.506527,-0.961096,0.174331,0.693249,-1.34782,-0.131331,0.394828,-1.22148,0.223103,0.388439,-0.92361,-0.899122,-1.61222,0.905862,2.36407,-2.62761,2.17569,1.35256,-0.333295,1.13637,0.953379,-0.0271287,-0.689506,-0.0831094,0.555042,-0.942771,0.231901,0.739516,-1.12188,-0.00478382,0.447098,-1.02604,0.0824486,0.458097,-1.03029,20,0.5
2,-0.157012,0.488754,-0.958269,0.188561,0.682894,-1.33248,-0.12573,0.393102,-1.21153,0.229643,0.384624,-0.929076,-0.744101,-3.60424,0.208267,2.32144,-2.15867,2.95416,1.21304,-0.228656,2.42641,1.65872,-1.25567,-1.19703,-0.0831094,0.555042,-0.942771,0.231901,0.739516,-1.12188,-0.00478382,0.447098,-1.02604,0.0824486,0.458097,-1.03029,20,0.5
2,-0.161675,0.474191,-0.959438,0.198341,0.673175,-1.31343,-0.11919,0.393465,-1.20159,0.234426,0.381566,-0.937274,-1.01926,-1.98427,-0.420579,2.23618,-1.49983,3.57694,1.23242,0.197652,2.47899,0.14727,-0.0193776,-1.62974,0.00851179,0.831061,-1.04193,0.180359,0.797418,-1.00411,-0.0318604,0.586464,-0.77837,0.0660978,0.597744,-1.09144,20,0.5
2,-0.163915,0.468408,-0.960717,0.20809,0.66936,-1.30337,-0.115193,0.392951,-1.1923,0.234063,0.381687,-0.941998,-0.104639,-1.84475,-0.533811,2.25555,-1.18979,4.23207,1.57734,-0.0852615,2.85508,-0.232531,0.139519,-1.85216,0.00851179,0.831061,-1.04193,0.180359,0.797418,-1.00411,-0.0318604,0.586464,-0.77837,0.0660978,0.597744,-1.09144,20,0.5
2,-0.165126,0.466409,-0.964714,0.217476,0.665878,-1.27907,-0.107776,0.396978,-1.17001,0.233488,0.386411,-0.953972,-0.476689,-0.0116266,-0.873509,2.11216,-0.44181,4.94584,1.21691,0.84874,4.66276,-0.18215,0.945628,-2.42035,0.00851179,0.831061,-1.04193,0.180359,0.797418,-1.00411,-0.0318604,0.586464,-0.77837,0.0660978,0.597744,-1.09144,20,0.5
2,-0.16776,0.468862,-0.96988,0.226257,0.665545,-1.25712,-0.102356,0.401368,-1.15597,0.231429,0.392678,-0.961017,-0.5542,1.08127,-1.41743,2.18967,0.104639,5.07727,1.41069,1.24017,5.40686,-0.77898,1.72848,-2.60435,0.00851179,0.831061,-1.04193,0.180359,0.797418,-1.00411,-0.0318604,0.586464,-0.77837,0.0660978,0.597744,-1.09144,20,0.5
2,-0.168184,0.479156,-0.975756,0.237974,0.667422,-1.22694,-0.0940598,0.406666,-1.12414,0.224314,0.40491,-0.976877,0.0968881,2.32531,-1.49629,1.84475,0.546449,5.67377,1.3293,1.4727,6.20758,-1.34481,2.36019,-2.98853,-0.00248208,0.968469,-1.25503,0.0799167,0.736274,-0.944019,-0.204152,0.591464,-0.735741,0.117336,0.537544,-1.0887,20,0.5
2,-0.167972,0.487361,-0.982264,0.242758,0.669632,-1.21189,-0.0909109,0.413206,-1.0982,0.22062,0.411632,-0.988631,0.089137,3.71663,-1.92293,1.4572,0.887495,6.07413,0.965005,1.96102,7.16803,-1.28667,2.55397,-2.96023,-0.00248208,0.968469,-1.25503,0.0799167,0.736274,-0.944019,-0.204152,0.591464,-0.735741,0.117336,0.537544,-1.0887,20,0.5
2,-0.167276,0.511674,-0.99645,0.24739,0.673023,-1.17763,-0.094847,0.425802,-1.05815,0.214807,0.424439,-1.00466,0.151145,4.99555,-3.14019,0.837113,0.685968,7.09524,-1.39519,2.62761,8.74925,-1.35643,2.58885,-3.13412,-0.00248208,0.968469,-1.25503,0.0799167,0.736274,-0.944019,-0.204152,0.591464,-0.735741,0.117336,0.537544,-1.0887,20,0.5
2,-0.167125,0.533747,-1.00937,0.250115,0.676233,-1.15192,-0.0973297,0.434946,-1.02883,0.208146,0.434401,-1.01607,0,7.3945,-3.89642,0.600706,0.837113,7.1923,-0.352673,2.58497,7.71802,-2.11216,2.771,-2.97438,-0.00248208,0.968469,-1.25503,0.0799167,0.736274,-0.944019,-0.204152,0.591464,-0.735741,0.117336,0.537544,-1.0887,20,0.5
2,-0.167397,0.560088,-1.0246,0.249964,0.679321,-1.12524,-0.0987528,0.443605,-0.997856,0.198608,0.445755,-1.02673,0.0310042,6.33648,-4.2624,-0.244158,0.66659,7.37428,-0.472814,2.12379,8.83013,-2.51522,3.02678,-2.65086,-0.0309964,0.832296,-1.33404,0.0929375,0.538414,-1.03456,-0.231343,0.433793,-0.910017,0.0795196,0.353562,-1.22085,20,0.5
2,-0.166368,0.597117,-1.04869,0.246361,0.680138,-1.08889,-0.104203,0.455655,-0.955978,0.186739,0.458199,-1.03964,0.197652,6.75504,-4.89125,-0.720847,-0.620084,6.50077,-1.62384,1.91451,7.85956,-2.12379,1.38744,-2.51943,-0.0309964,0.832296,-1.33404,0.0929375,0.538414,-1.03456,-0.231343,0.433793,-0.910017,0.0795196,0.353562,-1.22085,20,0.5
2,-0.165459,0.631937,-1.07618,0.240517,0.669874,-1.05749,-0.116556,0.461287,-0.920814,0.174659,0.461166,-1.05387,0.255785,7.10384,-5.68792,-1.32543,-2.27881,5.8052,-2.79038,1.03476,6.10648,-2.4377,1.18591,-2.83486,-0.0309964,0.832296,-1.33404,0.0929375,0.538414,-1.03456,-0.231343,0.433793,-0.910017,0.0795196,0.353562,-1.22085,20,0.5
2,-0.163491,0.649164,-1.09098,0.233947,0.666483,-1.04329,-0.126093,0.465011,-0.907908,0.166665,0.463709,-1.06108,0.763478,7.05345,-6.07615,-1.79049,-0.914624,5.60502,-2.34082,1.58896,5.22488,-1.81762,0.844864,-2.72972,-0.0309964,0.832296,-1.33404,0.0929375,0.538414,-1.03456,-0.231343,0.433793,-0.910017,0.0795196,0.353562,-1.22085,20,0.5
2,-0.159858,0.675173,-1.11223,0.228013,0.662638,-1.02288,-0.133239,0.475245,-0.897024,0.159368,0.468705,-1.07133,0.73635,6.60389,-5.36642,-1.41069,-1.10452,5.51605,-2.82526,3.00741,1.61357,-1.80987,1.17816,-2.60435,-0.0731263,0.660904,-1.24219,0.222594,0.504369,-1.15982,-0.141509,0.381854,-0.996453,0.0347648,0.293136,-1.1786,20,0.5
2,-0.156315,0.711688,-1.14358,0.221019,0.659368,-0.995692,-0.148983,0.48884,-0.899899,0.151436,0.471248,-1.08735,1.03864,6.29385,-5.0429,-1.6316,-0.747976,3.63153,-2.55785,1.73236,-1.745,-1.89513,-0.116266,-2.5538,-0.0731263,0.660904,-1.24219,0.222594,0.504369,-1.15982,-0.141509,0.381854,-0.996453,0.0347648,0.293136,-1.1786,20,0.5
2,-0.149261,0.7403,-1.169,0.21575,0.648529,-0.981964,-0.161064,0.495894,-0.926311,0.140233,0.465011,-1.10062,1.44557,5.04593,-4.75577,-1.01151,-2.25168,1.84003,-2.45321,1.12003,-4.69309,-1.77887,-1.55021,-2.47697,-0.0731263,0.660904,-1.24219,0.222594,0.504369,-1.15982,-0.141509,0.381854,-0.996453,0.0347648,0.293136,-1.1786,20,0.5
2,-0.142902,0.757861,-1.18338,0.210452,0.639718,-0.978678,-0.171722,0.498377,-0.937148,0.135268,0.458713,-1.10842,1.8835,4.608,-3.94495,-1.54246,-2.75162,1.12626,-3.07717,0.569702,-4.5192,-1.20916,-1.77499,-2.08065,-0.0731263,0.660904,-1.24219,0.222594,0.504369,-1.15982,-0.141509,0.381854,-0.996453,0.0347648,0.293136,-1.1786,20,0.5
2,-0.135424,0.768185,-1.1921,0.206516,0.632512,-0.97713,-0.182652,0.498892,-0.953308,0.131604,0.450145,-1.11357,1.97652,3.74763,-3.33025,-0.608457,-2.72449,0.0545943,-2.49196,-0.189901,-4.42012,-0.864242,-2.46483,-2.0948,-0.0377317,0.605195,-1.06374,0.269062,0.793839,-1.20781,-0.00105804,0.590545,-0.720684,0.138434,0.555684,-1.18113,20,0.5
2,-0.124191,0.78393,-1.20788,0.205698,0.619341,-0.980495,-0.191099,0.497257,-0.970938,0.127698,0.439215,-1.12322,2.47646,2.11604,-2.69939,0.209278,-2.0424,-0.946302,-1.86413,-0.22478,-2.56391,-0.922375,-2.57335,-1.91889,-0.0377317,0.605195,-1.06374,0.269062,0.793839,-1.20781,-0.00105804,0.590545,-0.720684,0.138434,0.555684,-1.18113,20,0.5
2,-0.111323,0.790621,-1.21698,0.208181,0.622036,-0.990953,-0.194581,0.502949,-0.976435,0.127577,0.436157,-1.13117,2.7555,0.84874,-0.547965,0.864242,-0.158896,-2.11098,-0.348797,0.387552,0.153673,0.313917,-0.945628,-1.46394,-0.0377317,0.605195,-1.06374,0.269062,0.793839,-1.20781,-0.00105804,0.590545,-0.720684,0.138434,0.555684,-1.18113,20,0.5
2,-0.101029,0.790742,-1.21615,0.21351,0.617252,-1.00019,-0.196337,0.501284,-0.974729,0.129182,0.428527,-1.13812,2.63923,-0.189901,0.513591,1.59672,-0.751852,-2.89957,-0.414681,-0.37205,0.827003,0.437934,-1.8525,-1.36688,-0.0377317,0.605195,-1.06374,0.269062,0.793839,-1.20781,-0.00105804,0.590545,-0.720684,0.138434,0.555684,-1.18113,20,0.5
2,-0.0923996,0.788804,-1.21345,0.218142,0.61919,-1.0097,-0.19552,0.499346,-0.969706,0.131937,0.424439,-1.14491,3.05779,-1.4727,1.29813,1.92226,1.07352,-3.83778,0.937877,-0.949503,1.0656,0.651088,-0.546449,-1.92698,0.00228196,0.707962,-1.18981,0.199576,0.754004,-1.13237,0.0157492,0.772872,-0.649442,0.0523898,0.530122,-1.24939,20,0.5
2,-0.0765038,0.780387,-1.20614,0.228558,0.62137,-1.02988,-0.190827,0.495168,-0.963118,0.134511,0.420776,-1.15241,3.04616,-1.68198,1.56908,2.17804,-0.0581329,-4.35744,0.856491,-0.317793,2.31925,0.581329,-1.25955,-2.1858,0.00228196,0.707962,-1.18981,0.199576,0.754004,-1.13237,0.0157492,0.772872,-0.649442,0.0523898,0.530122,-1.24939,20,0.5
2,-0.0603054,0.774574,-1.19957,0.237187,0.624004,-1.05166,-0.182137,0.500557,-0.94759,0.134965,0.41796,-1.163,2.90277,-1.19366,1.28398,1.46882,0.96113,-4.47067,1.93001,1.44945,3.53448,-0.120141,-0.0542573,-2.08065,0.00228196,0.707962,-1.18981,0.199576,0.754004,-1.13237,0.0157492,0.772872,-0.649442,0.0523898,0.530122,-1.24939,20,0.5
2,-0.0497991,0.769094,-1.19548,0.243363,0.628576,-1.06657,-0.176294,0.506734,-0.933831,0.135873,0.419353,-1.17096,2.66636,-1.79824,1.01505,1.77499,1.34481,-3.99347,1.52696,1.57346,3.63962,0.375926,0.558075,-2.32936,0.00228196,0.707962,-1.18981,0.199576,0.754004,-1.13237,0.0157492,0.772872,-0.649442,0.0523898,0.530122,-1.24939,20,0.5
2,-0.0406855,0.761434,-1.19307,0.249752,0.634995,-1.07719,-0.169451,0.510397,-0.924226,0.137296,0.422199,-1.17665,1.88738,-1.74399,0.752189,1.43007,1.31768,-3.74679,1.74011,1.37581,3.59918,0.193776,1.03089,-1.98562,0.0417451,0.848332,-1.36081,0.156658,0.696853,-0.939514,-0.100263,0.707127,-0.745581,0.0195472,0.385325,-1.30836,20,0.5
2,-0.0344484,0.753501,-1.18979,0.256201,0.642534,-1.09665,-0.161367,0.523871,-0.908145,0.134965,0.428648,-1.18758,0.922375,-1.78662,0.357896,0.751852,1.91838,-3.10177,0.89137,2.97253,2.26668,-0.887495,0.930126,-1.94922,0.0417451,0.848332,-1.36081,0.156658,0.696853,-0.939514,-0.100263,0.707127,-0.745581,0.0195472,0.385325,-1.30836,20,0.5
2,-0.0308151,0.75008,-1.19135,0.258078,0.652101,-1.10771,-0.1584,0.540766,-0.904907,0.130544,0.428133,-1.19851,0.682092,-0.840989,-0.72388,0.480565,1.75561,-1.45585,0.868117,3.75926,-0.438777,-1.06189,-0.530947,-2.2687,0.0417451,0.848332,-1.36081,0.156658,0.696853,-0.939514,-0.100263,0.707127,-0.745581,0.0195472,0.385325,-1.30836,20,0.5
2,-0.0297856,0.746113,-1.19516,0.25938,0.658672,-1.11047,-0.154312,0.555602,-0.909314,0.12685,0.428799,-1.20658,0.25966,-0.802233,-1.22938,0.22478,1.8835,-0.432711,1.21691,4.56149,-1.4518,-1.02701,0.445685,-2.40013,0.0417451,0.848332,-1.36081,0.156658,0.696853,-0.939514,-0.100263,0.707127,-0.745581,0.0195472,0.385325,-1.30836,20,0.5
2,-0.0296342,0.744387,-1.20164,0.258563,0.665333,-1.10965,-0.149468,0.574798,-0.913769,0.12134,0.430797,-1.21535,-0.0658839,-0.236407,-1.63581,-0.445685,1.75561,0.487305,1.07352,4.56924,-1.80364,-1.58509,0.720847,-1.81375,0.0609573,0.886936,-1.4245,0.0729256,0.349418,-0.827537,-0.232551,0.43109,-1.00883,-0.00302474,0.235289,-1.22954,20,0.5
2,-0.0295737,0.744387,-1.21296,0.253839,0.66942,-1.10471,-0.147045,0.594326,-0.924463,0.111167,0.434249,-1.22293,0.116266,0.437934,-2.48101,-1.23629,-1.29055,1.30824,-0.282913,1.87188,-2.10289,-1.94164,0.286789,-1.69242,0.0609573,0.886936,-1.4245,0.0729256,0.349418,-0.827537,-0.232551,0.43109,-1.00883,-0.00302474,0.235289,-1.22954,20,0.5
2,-0.0302095,0.74687,-1.22506,0.242758,0.655977,-1.09605,-0.152223,0.597899,-0.939549,0.102749,0.428587,-1.23154,-0.286789,0.592955,-2.85104,-1.99202,-2.12379,2.38597,-1.2673,1.53471,-2.75398,-1.73623,-1.66648,-1.29813,0.0609573,0.886936,-1.4245,0.0729256,0.349418,-0.827537,-0.232551,0.43109,-1.00883,-0.00302474,0.235289,-1.22954,20,0.5
2,-0.0314206,0.749656,-1.23712,0.237429,0.649619,-1.0852,-0.154918,0.602774,-0.945837,0.0953617,0.424015,-1.23435,-0.178274,0.678217,-3.62749,-2.27106,-2.65861,3.1968,-0.341046,1.54246,-2.43248,-2.21292,-1.75561,-0.976632,0.0609573,0.886936,-1.4245,0.0729256,0.349418,-0.827537,-0.232551,0.43109,-1.00883,-0.00302474,0.235289,-1.22954,20,0.5
2,-0.0333281,0.751624,-1.25009,0.228527,0.633662,-1.06948,-0.157673,0.610313,-0.95364,0.0869143,0.412389,-1.23671,-0.44181,0.709221,-3.5547,-2.67411,-4.46848,4.76993,-1.05414,1.73236,-1.24152,-2.26718,-2.63923,-0.272972,-0.0365548,0.737883,-1.3489,0.0934772,0.4233,-0.996114,-0.234494,0.424744,-1.1176,0.010168,0.226041,-1.01405,20,0.5
2,-0.0336914,0.75671,-1.26607,0.210997,0.615344,-1.04812,-0.16503,0.613674,-0.958632,0.0741675,0.39504,-1.2372,-0.139519,-0.135643,-3.84789,-3.41046,-3.45697,5.21275,-1.13553,-0.155021,-1.24152,-2.08503,-3.18956,0.0788585,-0.0365548,0.737883,-1.3489,0.0934772,0.4233,-0.996114,-0.234494,0.424744,-1.1176,0.010168,0.226041,-1.01405,20,0.5
2,-0.0378092,0.754318,-1.28702,0.194011,0.595543,-1.01945,-0.170329,0.608315,-0.968695,0.06463,0.379295,-1.23168,-0.585204,-0.592955,-3.55268,-2.77875,-4.76302,4.47471,-1.3138,-1.17041,-1.87845,-2.19742,-3.94528,1.48214,-0.0365548,0.737883,-1.3489,0.0934772,0.4233,-0.996114,-0.234494,0.424744,-1.1176,0.010168,0.226041,-1.01405,20,0.5
2,-0.0389597,0.752623,-1.29942,0.186199,0.576498,-1.00406,-0.176415,0.60238,-0.975709,0.0567579,0.363036,-1.22397,-0.403054,-0.267411,-3.14827,-3.1818,-4.73201,3.86407,-1.65872,-1.52308,-1.77533,-1.94551,-4.18944,2.2505,-0.0365548,0.737883,-1.3489,0.0934772,0.4233,-0.996114,-0.234494,0.424744,-1.1176,0.010168,0.226041,-1.01405,20,0.5
2,-0.0396258,0.753592,-1.30718,0.173271,0.558181,-0.990036,-0.183106,0.596113,-0.980384,0.0499758,0.346232,-1.21728,-0.0930126,0.333295,-3.13412,-3.20893,-4.79015,3.42933,-1.75561,-1.74786,-2.07458,-1.62772,-4.20107,2.7742,-0.065111,0.74574,-1.15049,0.206263,0.664885,-1.0818,-0.199513,0.546901,-0.969753,0.0890288,0.379676,-0.998837,20,0.5
2,-0.0408369,0.754349,-1.32384,0.158374,0.534261,-0.97435,-0.192795,0.586575,-0.99119,0.0426486,0.325401,-1.2007,-0.426308,-0.00775105,-1.95933,-2.03853,-3.31745,2.55785,-1.57346,-2.56947,-2.02606,-0.92625,-2.92602,3.06941,-0.065111,0.74574,-1.15049,0.206263,0.664885,-1.0818,-0.199513,0.546901,-0.969753,0.0890288,0.379676,-0.998837,20,0.5
2,-0.0443491,0.753864,-1.32797,0.152652,0.522211,-0.965583,-0.199516,0.577522,-1.00002,0.0414072,0.310686,-1.17796,-0.678217,-0.0968881,-0.155695,-0.697594,-3.19343,1.20916,-1.18979,-1.48433,-1.3507,-0.073635,-4.01892,3.51426,-0.065111,0.74574,-1.15049,0.206263,0.664885,-1.0818,-0.199513,0.546901,-0.969753,0.0890288,0.379676,-0.998837,20,0.5
2,-0.0467411,0.753864,-1.3273,0.149109,0.511977,-0.963956,-0.202938,0.568318,-1.00414,0.0411953,0.295669,-1.1691,-0.585204,0.11239,0.436755,-1.00376,-2.18967,-0.0161761,-0.798358,-2.19742,-0.938214,0,-3.88715,3.55268,-0.065111,0.74574,-1.15049,0.206263,0.664885,-1.0818,-0.199513,0.546901,-0.969753,0.0890288,0.379676,-0.998837,20,0.5
2,-0.0477705,0.753622,-1.32217,0.14702,0.503015,-0.967415,-0.206026,0.558781,-1.00763,0.0429513,0.282226,-1.14902,0.201527,-0.135643,0.992808,0.220905,-2.31756,-1.102,-0.81386,-2.07728,-0.406424,0.51932,-2.52684,3.85396,0.0541167,0.813004,-1.03154,0.231812,0.888022,-1.11784,-0.129678,0.7523,-0.657035,0.118629,0.573457,-1.10699,20,0.5
2,-0.0451061,0.753228,-1.31869,0.150956,0.497625,-0.971586,-0.207661,0.55321,-1.00839,0.0458882,0.275928,-1.13771,0.949503,-0.0620084,1.28398,1.18979,-0.697594,-1.42754,-0.337171,-1.27505,-0.0808805,1.06964,-1.42232,3.58098,0.0541167,0.813004,-1.03154,0.231812,0.888022,-1.11784,-0.129678,0.7523,-0.657035,0.118629,0.573457,-1.10699,20,0.5
2,-0.036265,0.752805,-1.3038,0.158919,0.502046,-0.984097,-0.205542,0.548032,-1.00324,0.0566974,0.275292,-1.12031,1.46882,-0.790607,3.22107,1.58896,1.36418,-2.24848,0.189901,-1.42232,1.50842,1.96877,0.186025,2.92585,0.0541167,0.813004,-1.03154,0.231812,0.888022,-1.11784,-0.129678,0.7523,-0.657035,0.118629,0.573457,-1.10699,20,0.5
2,-0.034842,0.751381,-1.29523,0.165823,0.508435,-0.990384,-0.204058,0.544762,-0.996624,0.0649328,0.277169,-1.11161,0.217029,-0.426308,3.62749,2.00365,2.99578,-2.82475,0.496067,-1.18203,1.97146,2.11991,0.906873,1.96944,0.0541167,0.813004,-1.03154,0.231812,0.888022,-1.11784,-0.129678,0.7523,-0.657035,0.118629,0.573457,-1.10699,20,0.5
2,-0.0322078,0.751836,-1.27672,0.180749,0.520303,-1.00533,-0.200849,0.543551,-0.982849,0.0770136,0.286132,-1.10324,0.627835,0.139519,3.88024,3.23606,2.81363,-3.07144,0.934001,0.240282,3.56279,2.49971,2.45321,1.50438,0.0505066,0.669469,-1.02497,0.17201,0.748976,-1.14353,-0.101632,0.691417,-0.777558,0.06368,0.451972,-1.13592,20,0.5
2,-0.0300884,0.750261,-1.2589,0.190287,0.535836,-1.01852,-0.195823,0.546397,-0.967399,0.0847041,0.298424,-1.09821,0.786731,-0.809984,4.61828,2.98803,3.48797,-3.22107,1.31768,0.809984,4.23005,2.91052,2.79038,1.05751,0.0505066,0.669469,-1.02497,0.17201,0.748976,-1.14353,-0.101632,0.691417,-0.777558,0.06368,0.451972,-1.13592,20,0.5
2,-0.0268487,0.742268,-1.23495,0.205698,0.556485,-1.03597,-0.189283,0.551544,-0.947953,0.0960279,0.314471,-1.09498,0.232531,-1.70911,4.96606,2.4377,4.43747,-3.50213,0.914624,1.16653,3.71039,2.0269,3.56161,0.376094,0.0505066,0.669469,-1.02497,0.17201,0.748976,-1.14353,-0.101632,0.691417,-0.777558,0.06368,0.451972,-1.13592,20,0.5
2,-0.0261826,0.735819,-1.21352,0.213934,0.576498,-1.05048,-0.1868,0.555026,-0.936595,0.10499,0.324917,-1.09438,0.201527,-0.914624,5.06312,2.7555,4.72814,-3.50617,0.375926,1.24792,3.76701,2.03077,3.81739,0.141541,0.0505066,0.669469,-1.02497,0.17201,0.748976,-1.14353,-0.101632,0.691417,-0.777558,0.06368,0.451972,-1.13592,20,0.5
2,-0.0255468,0.731398,-1.19306,0.226014,0.600781,-1.06405,-0.18459,0.56308,-0.918065,0.11589,0.35029,-1.09499,0,-1.03476,5.40484,1.79824,4.13518,-3.40709,0.472814,1.64322,3.00067,1.83312,3.46084,-0.198157,-0.0258508,0.511897,-1.02527,0.0801405,0.587151,-1.16954,-0.0833526,0.470251,-1.21882,0.0489397,0.217285,-0.976773,20,0.5
2,-0.0264248,0.722588,-1.17244,0.23204,0.614799,-1.07615,-0.182803,0.568863,-0.91053,0.121643,0.357253,-1.09584,-0.434059,-3.1508,5.90832,1.14716,3.09267,-2.99864,0.375926,0.92625,0.936192,1.09677,2.20905,-0.109189,-0.0258508,0.511897,-1.02527,0.0801405,0.587151,-1.16954,-0.0833526,0.470251,-1.21882,0.0489397,0.217285,-0.976773,20,0.5
2,-0.0285442,0.715805,-1.15083,0.234341,0.620764,-1.08741,-0.182107,0.568258,-0.915522,0.124549,0.36013,-1.09485,-0.763478,-2.14316,5.58884,0.809984,2.17029,-2.94001,0.127892,-0.131768,-2.40215,0.953379,1.04252,0.39227,-0.0258508,0.511897,-1.02527,0.0801405,0.587151,-1.16954,-0.0833526,0.470251,-1.21882,0.0489397,0.217285,-0.976773,20,0.5
2,-0.0331162,0.705965,-1.12507,0.23649,0.6389,-1.10085,-0.183439,0.575615,-0.933404,0.129908,0.367608,-1.09046,-0.635586,-2.83301,5.37653,0.310042,3.78639,-2.58615,-0.348797,1.92226,-4.45045,0.623959,1.43782,1.22534,-0.0258508,0.511897,-1.02527,0.0801405,0.587151,-1.16954,-0.0833526,0.470251,-1.21882,0.0489397,0.217285,-0.976773,20,0.5
2,-0.0350842,0.691704,-1.10377,0.2364,0.649013,-1.11052,-0.184862,0.579581,-0.946374,0.131362,0.37324,-1.08602,-0.670466,-3.9104,5.04492,-0.236407,2.23618,-2.12109,-0.573578,0.472814,-4.57379,0.48444,0.922375,1.77533,-0.0929844,0.504586,-1.1114,0.0622131,0.58198,-1.10449,-0.141423,0.505798,-1.48579,0.0754874,0.2336,-0.842365,20,0.5
2,-0.0399589,0.671873,-1.08103,0.231464,0.660609,-1.12101,-0.186497,0.579672,-0.979547,0.133572,0.374027,-1.07352,-1.03476,-4.44135,4.21387,-1.0774,1.49983,-2.16558,-0.558075,0.40693,-5.77689,0.352673,-0.523196,2.23432,-0.0929844,0.504586,-1.1114,0.0622131,0.58198,-1.10449,-0.141423,0.505798,-1.48579,0.0754874,0.2336,-0.842365,20,0.5
2,-0.0456814,0.655644,-1.06695,0.22662,0.663304,-1.12742,-0.188768,0.580217,-1.00318,0.135025,0.370242,-1.06349,-1.84475,-4.57312,3.58705,-1.41457,0.430183,-1.56908,-0.58908,-0.127892,-6.83642,0.352673,-1.10065,3.05728,-0.0929844,0.504586,-1.1114,0.0622131,0.58198,-1.10449,-0.141423,0.505798,-1.48579,0.0754874,0.2336,-0.842365,20,0.5
2,-0.0546737,0.634359,-1.05187,0.21681,0.665484,-1.13294,-0.19119,0.577916,-1.0425,0.135237,0.362582,-1.04626,-1.74786,-4.73977,2.64884,-1.92614,0.279038,-0.885641,-0.368175,-0.515445,-8.12445,-0.0930126,-1.8215,3.66186,-0.0929844,0.504586,-1.1114,0.0622131,0.58198,-1.10449,-0.141423,0.505798,-1.48579,0.0754874,0.2336,-0.842365,20,0.5
2,-0.0628184,0.613467,-1.04221,0.205638,0.664,-1.13554,-0.192522,0.574707,-1.08433,0.13442,0.352288,-1.02716,-1.53471,-4.20494,1.7915,-2.2168,-0.550324,-0.31139,-0.341046,-0.763478,-9.69353,-0.205403,-2.22455,4.15321,-0.0566242,0.560705,-0.964723,0.0478339,0.882354,-1.35618,-0.11447,0.557553,-1.48686,0.217431,0.461013,-0.627667,20,0.5
